movie_id,Actor Name,Character Name,name,classification
4003514,Suhasini Mani Ratnam,Subhadra,Subhadra,16
4335073,Adrian Grenier,Sebastian Cole,Cole,14
2272726,Geena Davis,Angie Scacciapensieri,Angie,21
2272726,Stephen Rea,Noel Riordan,Noel,10
2272726,James Gandolfini,Vinnie,Vinnie,8
2925273,Mark Ruffalo,Steve Landers,Landers,3
19093155,John Abraham,Samir 'Sam' Shaikh,Sam,14
19093155,Irrfan Khan,Roshan,Roshan,11
19093155,Neil Mukesh,Omar,Omar,21
449352,David Warner,Capt. Hauptmann Kiesel,Kiesel,4
449352,James Coburn,Unteroffizier / Sgt. Feldwebel Rolf Steiner,Steiner,6
449352,Michael Nowka,Dietz,Dietz,17
449352,Maximilian Schell,Capt. Hauptmann Stransky,Stransky,16
3318002,Cyril Raffaelli,Capt. Damien Tomaso,Tomaso,3
3318002,David Belle,Leïto,Le,17
3318002,Dany Verissimo,Lola,Lola,4
3318002,Patrick Olivier,Le colonel,Le,17
3318002,Dominique Dorol,Cerbere Taha,Taha,6
3318002,Ludovic Berthillot,Le gros mercenaire,Le,17
3318002,Nicolas Wan Park,Le Chinois,Le,17
3318002,Marc Andreoni,Carlos Montoya,Montoya,11
17570003,Mark Ruffalo,Brian Reilly,Brian,0
21117005,Jack Wild,Jimmy,Jimmy,24
1371900,Linda Hardy,Jill Bioskop,Jill,0
22967108,Mark Wahlberg,Holbrooke Grant,Grant,20
22967108,Taraji P. Henson,Detective Arroyo,Arroyo,17
22967108,Jimmi Simpson,Armstrong,Armstrong,24
22967108,Common,Collins,Collins,17
22967108,William Fichtner,DA Frank Crenshaw,Crenshaw,6
22967108,Kristen Wiig,Haley Sullivan,Haley,12
22967108,Mark Ruffalo,Brad Sullivan,Brad,12
22967108,Jonathan Morgan Heit,Oliver Foster,Foster,21
22967108,Savannah Paige Rae,Charlotte Foster,Foster,21
22967108,Ray Liotta,Joe Miletto,Miletto,17
27660461,Sebastian Villada,Gabriel,Gabriel,4
27660461,Andres Munar,Antonio,Antonio,6
27660461,Paola Mendoza,Mariana,Mariana,3
27660461,Laura Montana,Andrea,Andrea,4
3546305,Corey Feldman,Bobby Keller,Keller,20
2970638,Naseeruddin Shah,Leonardo da Vinci,Vinci,9
73488,Marilyn Harris,Little Maria,Maria,1
73488,Boris Karloff,Frankenstein's monster,Frankenstein,11
73488,Dwight Frye,Fritz,Fritz,23
73488,Edward Van Sloan,Doctor Waldman,Waldman,13
73488,Frederick Kerr,Baron Frankenstein,Frankenstein,11
30094590,Chazz Palminteri,Sal,Sal,10
30094590,Michael Vartan,Brad,Brad,21
30094590,Jessica Chastain,Jolene,Jolene,3
18893008,Burt Reynolds,Pat Morrison,Morrison,3
20191846,Shannen Doherty,Susan Jordan,Jordan,1
1131021,Cary-Hiroyuki Tagawa,Roshi,Roshi,7
1131021,Jason Isaacs,DeMarco,DeMarco,10
1131021,Colin Cunningham,McCabe,McCabe,17
1131021,Edson T. Ribeiro,Kinkou,Kinkou,23
5651517,Cory Hardrict,Cody,Cody,12
31918569,Michael Shannon,Curtis LaForche,LaForche,3
31918569,Shea Whigham,Dewart,Dewart,3
21539399,Lorenzo Lamas,Nick Taylor,Taylor,4
2032676,DMX,Tommy 'Buns' Bundy,Tommy,6
2032676,Hassan Johnson,Mark,Mark,19
2032676,Benjamin Chavis Muhammad,Rev. Saviour,Saviour,17
2032676,Jay Black,Black,Black,17
16543421,Jeanne Crain,Margy Frake,Margy,23
24085945,Brigitte Bardot,Hélène Colbert,Colbert,9
8267581,Basil Rathbone,Sherlock Holmes,Holmes,17
8267581,Nigel Bruce,Doctor John H. Watson,Watson,17
8267581,Gavin Muir,Chalmers,Chalmers,21
8267581,Florette Hillier,Alison MacGregor,MacGregor,10
8267581,David Clyde,Alex MacGregor,MacGregor,10
10979337,Eva Mendes,Katy,Katy,6
10979337,Jay Hernandez,Pablo,Pablo,9
10979337,Eric Lively,Brad,Brad,17
10979337,Jeffrey Dean Morgan,Rick,Rick,20
14618858,Rutger Hauer,Ben Jordan,Jordan,9
14618858,Natasha Richardson,Laura Mathews,Mathews,10
89272,Errol Flynn,Wade Hatton,Hatton,21
23972445,Kirk Douglas,Owen Waterbury,Waterbury,8
8417013,Jean Stapleton,Mrs. Wappler,Wappler,12
8417013,Bob Newhart,Merwin Wren,Wren,6
8181832,Walter Matthau,Paul Manning,Manning,3
18768287,Julie Christie,Babette LaVern,Babette,23
32877840,Sam Claflin,Kaleb,Kaleb,8
1326091,Arbaaz Khan,Sanjeev Shrivastav,Sanjeev,21
1326091,Aishwarya Rai,Namrata Shrivastav,Namrata,6
14746483,Madeline Taylor,Susan Loughlin,Susan,6
14746483,Blythe Auffarth,Meg Loughlin,Meg,3
14746483,Kevin Chamberlin,Officer Jennings,Jennings,18
7513015,Richard Burton,Dr. Major Rama Safti,Safti,21
7513015,Fred MacMurray,"Thomas ""Tom"" Ransome",Ransome,17
7513015,Michael Rennie,Lord Albert Esketh,Esketh,13
7513015,Joan Caulfield,Fern Simon,Simon,19
7513015,Eugenie Leontovich,Maharani,Maharani,12
7513015,Gladys Hurlbut,Mrs. Simon,Simon,19
1974729,Bo Derek,Jane,Jane,17
1974729,Richard Harris,James Parker,James,21
28862784,Lubna Azabal,Nawal Marwan,Nawal,4
28862784,Mélissa Désormeaux-Poulin,Jeanne Marwan,Jeanne,21
28862784,Maxim Gaudette,Simon Marwan,Simon,21
20210450,Ivan Sergei,Eddie,Eddie,12
20210450,Marlo Thomas,Sheila Goldstein,Goldstein,9
20210450,Elliott Gould,Bernie Goldstein,Goldstein,9
9148637,Takeshi Kaneshiro,Chan Kar-fu,Kar-fu,24
21250632,Sabyasachi Misra,Deepak,Deepak,9
21250632,Roopali,Jyoti,Jyoti,9
26615635,Pinchoo Kapoor,Jamuna Das,Das,6
21388576,Brenda Vaccaro,Diane,Diane,13
21388576,Chuck Shamata,Harry,Harry,14
18737103,Aurore Clément,La mère de Bertrand,Bertrand,21
18737103,Mathieu Amalric,Bertrand,Bertrand,21
32411625,Anthony Perkins,Joseph Dufresne,Joseph,0
16113730,Felicity Jones,Edmee,Edm,8
16113730,Iben Hjejle,Marie Laure,ri,3
18996,Amy Robinson,Teresa,Teresa,9
18996,Harvey Keitel,Charlie,Charlie,23
18996,Cesare Danova,Giovanni,Giovanni,20
18996,Richard Romanus,Michael,Michael,23
1700429,Amitabh Bachchan,Anwar Ali Anwar,Ali,9
31512763,Pooja Kanwal,Prabjyot Kaur 'Jyot',Kaur,13
33025020,Pernell Walker,Laura,Laura,2
33025020,Aasha Davis,Bina,Bina,21
33025020,Charles Parnell,Arthur,Arthur,3
33025020,Kim Wayans,Audrey,Audrey,3
33025020,Jeremie Harris,Bina's Boyfriend,Bina,21
33025020,Loren Hankin,Laura's Girl,Laura,2
33025020,Ozzie Stewart,Laura's Mother,Laura,2
442647,Marty Feldman,Igor,Igor,4
442647,Madeline Kahn,Elizabeth,Elizabeth,6
442647,Kenneth Mars,Inspector Kemp,Kemp,5
442647,Gene Hackman,Blindman,Bl,21
442647,Teri Garr,Inga,Inga,10
442647,Gene Wilder,Dr. Frankenstein,Frankenstein,6
442647,Cloris Leachman,Frau Blücher,Bl,21
11693369,Joan Crawford,Margaret Landi,Landi,7
10628498,Alfred Molina,Rev. Leland Drury,Drury,17
10628498,Ethan Hawke,Jack Conroy,Conroy,23
2465292,Sylvester Stallone,Frankie Delano,Delano,21
14965069,Meryl Streep,Aloysius Beauvier,Aloysius,6
14965069,Philip Seymour Hoffman,Father Brendan Flynn,Flynn,6
14965069,Amy Adams,Sister James,James,3
14965069,Viola Davis,Mrs. Miller,Miller,6
14965069,Joseph Foster,Donald Miller,Miller,6
961749,Don Moore,Novicorp Chairman / The Fat Man,Novicorp,4
961749,Jackie Burroughs,Emmaline Ozmondo Fingal,Fingal,4
21763525,Kelly Lynch,Jean Murray,Murray,2
21763525,Thora Birch,Liz Murray,Murray,2
34056177,Jean-Pierre Léaud,Antoine Doinel,Doinel,13
204774,Gong Li,Juxian,Juxian,3
4032134,David Caruso,David Corelli,Corelli,3
4032134,Linda Fiorentino,Trina Gavin,Gavin,2
4032134,Michael Biehn,Bob Hargrove,Hargrove,17
30122642,Rhys Darby,Doug,Doug,3
30122642,Faye Smythe,Susan,Susan,0
30122642,Sally Hawkins,Holly,Holly,22
27326736,Meena,Sandra,Sandra,3
27326736,Divya Unni,Nancy,Nancy,19
27326736,Meena,Alina,Ali,14
5416943,Ione Skye,Denise Hunter,Hunter,9
5416943,River Phoenix,Jimmy Reardon,Reardon,21
5416943,Meredith Salenger,Lisa Bentwright,Bentwright,12
5416943,Johnny Galecki,Toby Reardon,Reardon,21
96893,Jordi Mollà,Diego Delgado,Delgado,6
96893,Franka Potente,Barbara Buckley,Barbara,11
96893,Rachel Griffiths,Ermine Jung,Jung,21
96893,Cliff Curtis,Pablo Escobar,Escobar,2
96893,Max Perlich,Kevin Dulli,Dulli,12
96893,Jesse James,Young George,George,6
1030073,Sean Connery,Paul Bradley,Bradley,13
1030073,Natalie Wood,Tatiana Donskaya,Donskaya,13
7079205,Lauren Ambrose,Emma,Emma,13
26829765,Nicholle Tom,Lily Stanler,Stanler,21
11445373,James Cagney,Cody Jarrett,Jarrett,6
22539578,Kamalika Banerjee,Mala (Vicky's Sister),Vicky,16
22539578,Abir Chatterjee,Vikram (Vicky),Vicky,16
22539578,Payal Sarkar,Piya,Piya,14
28848517,Rupert Friend,Kevin Lewis,Lewis,4
23063745,Christopher Gorham,Ethan Reed,Ethan,3
23063745,Alyssa Milano,Jesse Young,Jesse,21
133622,Vanessa Redgrave,Ruth Wilcox,Ruth,5
133622,Helena Bonham Carter,Helen Schlegel,Schlegel,6
133622,Anthony Hopkins,Henry J. Wilcox,Henry,2
26599446,Gopika,Lakshmi,Lakshmi,8
23091532,Sarah Jessica Parker,Carrie Bradshaw,Carrie,6
23091532,Cynthia Nixon,Miranda Hobbes,Miranda,6
23091532,Kim Cattrall,Samantha Jones,Samantha,4
23091532,Chris Noth,Mr. Big,Big,13
23091532,David Eigenberg,Steve Brady,Steve,6
23091532,Evan Handler,Harry Goldenblatt,Harry,14
23091532,Alice Eve,Erin,Erin,15
23091532,John Corbett,Aidan Shaw,Aidan,19
290970,James Dean,Cal Trask,Trask,13
290970,Burl Ives,Sam the Sheriff,Sam,6
290970,Jo Van Fleet,Kate,Kate,7
290970,Raymond Massey,Adam Trask,Trask,13
193882,Sophia Loren,Cesira,Cesira,21
7986246,Jamie Lynn Sigler,Cathy,Cathy,3
4132529,Alyson Hannigan,Betty,Betty,23
26982554,Jack Plotnick,Neal Roberts,Roberts,1
26982554,Pat Mastroianni,Jerry Taylor,Taylor,19
26982554,Robert Curtis-Brown,Vance Evans,Evans,22
26982554,Alec Mapa,Gill Samms,Samms,19
26982554,Bradley Steven Perry,Roger Elliston,Elliston,10
26982554,"Manly ""Little Pickles"" Ortega",Boi Evans,Evans,22
26982554,Jessica Tuck,Mrs. Evans,Evans,22
26982554,Austin Butler,Peyton Leverett,Peyton,6
26982554,Robert Curtis-Brown,Mr. Evans,Evans,22
14001162,Maureen O'Hara,Elizabeth Cooper,Cooper,21
14001162,Natalie Wood,Ellen Cooper,Cooper,21
21605437,Spencer Tracy,Joe Benton,Benton,14
27634879,Tom Selleck,Jesse Stone,Jesse,6
7986184,Dominic Purcell,Harris McKay,Harris,3
7986184,Josie Maran,Kira Hayden,Kira,23
7074043,Lauren Bacall,Marcia Sindell,Marcia,13
7074043,Richard Farnsworth,Buster,Buster,6
8077258,Bipasha Basu,Inspector Prabha Narayan,Prabha,20
5154250,Bobcat Goldthwait,Fred P. Chaney,Chaney,6
5154250,John Candy,Don,Don,3
537024,Elijah Wood,Patrick Wertz,Patrick,18
537024,Kirsten Dunst,Mary Svevo,Mary,13
537024,Tom Wilkinson,Dr. Howard Mierzwiak,Mierzwiak,1
537024,Kate Winslet,Clementine Kruczynski,Kruczynski,21
537024,Debbon Ayer,Joel's Mother,Joel,23
537024,Ryan Whitney,Young Joel,Joel,23
20824552,Tamanna Bhatia,Geetha Subramaniam,Subramaniam,19
20824552,Brahmanandam,Gachibowli Diwakar,Diwakar,0
20824552,Nassar,Subramaniam,Subramaniam,19
7983292,Nishikanth Kamath,Chabia,Chabia,6
7983292,Tannishtha Chatterjee,Mona,Mona,19
2168783,Chuck Norris,Maj. Scott McCoy,McCoy,17
2168783,Lee Marvin,Col. Nick Alexander,Alexander,16
2168783,Bo Svenson,Capt. Campbell,Campbell,4
2259232,Lukas Haas,Daniel,Daniel,3
330874,Monica Vitti,Claudia,Claudia,3
330874,Gabriele Ferzetti,Sandro,Sandro,3
330874,Lea Massari,Anna,Anna,3
3943470,Antonio Banderas,Art,Art,3
3943470,Melanie Griffith,Betty,Betty,21
3943470,Daryl Hannah,Liz,Liz,6
26319701,Navya Nair,Akhila,Akhila,23
26319701,Prithviraj Sukumaran,Vivek,Vivek,3
7223822,Ian McCulloch,Commander Ian Hubbard,Hubbard,13
7223822,Louise Marleau,Colonel Stella Holmes,Holmes,13
7223822,Martin Mase,Lieutenant Tony Aris,Aris,20
3561650,Tom Holland,Manuel,Manuel,6
3759090,Sean Connery,Mark Trevor,Trevor,10
542202,Bill Hunter,Barry Fife,Fife,13
711102,Corey Haim,Lucas,Lucas,3
711102,Kerri Green,Maggie,Maggie,6
711102,Charlie Sheen,Cappie,Cappie,21
711102,Courtney Thorne-Smith,Alise,Alise,9
711102,Winona Ryder,Rina,Rina,21
711102,Jeremy Piven,Spike,Spike,17
711102,Tom Hodges,Bruno,Bruno,3
9183439,Benedict Cumberbatch,Stephen Hawking,Hawking,3
19855417,Jeff Doucette,George States,George,24
633692,Jill Clayburgh,Hilly,Hilly,23
633692,Gene Wilder,George,George,3
479757,Leonor Varela,Nyssa,Nyssa,21
479757,Thomas Kretschmann,Eli Damaskinos,Damaskinos,17
479757,Luke Goss,Jared Nomak,Nomak,4
479757,Matt Schulze,Chupa,Chupa,17
479757,Danny John-Jules,Asad,Asad,3
479757,Karel Roden,Kounen,Kounen,5
479757,Marit Velle Kile,Verlaine,Verlaine,23
26161289,Devika,Lalita Devi,Devi,1
28256193,Mark Kassen,Paul Danziger,Danziger,12
28256193,Vinessa Shaw,Vicky,Vicky,0
28256193,Erinn Allison,Kim Danziger,Danziger,12
20682290,Akshay Kumar,Jumbo,Jumbo,24
20682290,Lara Dutta,Sonia,Sonia,15
3151903,Clint Eastwood,Coogan,Coogan,3
3151903,Lee J. Cobb,Lt. McElroy,McElroy,17
3151903,Tisha Sterling,Linny Raven,Linny,17
3151903,Don Stroud,Ringerman,Ringerman,24
3151903,Betty Field,Mrs. Ringerman,Ringerman,24
2806649,Uma Thurman,Rafi Gardet,Rafi,3
2806649,Meryl Streep,Lisa Metzger,Lisa,14
2806649,Bryan Greenberg,David Bloomberg,David,3
17845260,Emma Roberts,Andi,Andi,21
17845260,Jake T. Austin,Bruce,Bruce,21
17845260,Don Cheadle,Bernie,Bernie,6
17845260,Johnny Simmons,Dave,Dave,3
17845260,Kyla Pratt,Heather,Heather,6
17845260,Troy Gentile,Mark,Mark,21
17845260,Kevin Dillon,Carl Scudder,Scudder,18
17845260,Kenny Vibert,Jason,Jason,9
17845260,Robinne Lee,Carol,Carol,13
1412446,John Ritter,Charles Rutledge,Rutledge,11
5514092,Sohrab Modi,Sardar Sangram Singh,Singh,22
26197151,Jenny Agutter,Ann Ballard,Ballard,5
26197151,Cliff Robertson,David Ballard,Ballard,5
5071341,Slade Pearce,Noah Framm,Framm,12
5071341,Michael Clarke Duncan,Wolf,Wolf,19
5071341,Josh Flitter,Budderball,Budderball,7
5071341,Trevor Wright,Grim,Grim,4
5071341,Spencer Fox,Mudbud,Mudbud,7
5071341,Molly Shannon,Molly,Molly,23
5071341,Cynthia Stevenson,Jackie Framm,Framm,12
13504616,Vinay Pathak,Prakash 'Pakiya',Prakash,2
2442464,Ian McKellen,Dr. James Kennedy,Kennedy,6
2442464,Kathy Bates,Miss Swaffer,Swaffer,6
2442464,Joss Ackland,Mr. Swaffer,Swaffer,6
2442464,Tom Bell,Isaac Foster,Foster,1
35586078,Jamel Debbouze,Pablito,Pablito,15
35586078,Alain Chabat,Dan Geraldo,Geraldo,3
3521780,Matthew Lillard,Tim,Tim,24
8628327,Mohanlal,Govardhan Menon,Govardhan,20
1487371,Hank Azaria,Daniel Collins,Collins,0
1487371,Ray Romano,Skip Collins,Collins,0
1487371,Allisyn Ashley Arm,Alice's Silent Daughter,Alice,8
3412648,Danneel Ackles,Vanessa Fanning,Vanessa,6
3412648,Neil Patrick Harris,Neil Patrick Harris,Harris,17
3412648,Roger Bart,Dr. Beecher,Beecher,11
3412648,Eric Winter,Colton Graham,Colton,3
3412648,Rob Corddry,Ron Fox,Fox,17
3412648,Paula Garcés,Maria,Maria,12
3412648,James Adomian,George W. Bush,Bush,0
21165146,Phillips Holmes,Ernest Heron,Heron,3
21165146,Paul Lukas,Berci,Berci,24
21165146,Paul Cavanagh,Chamberlin Jarvis,Jarvis,24
23228817,John Carroll Lynch,Moses Buggs,Buggs,3
23228817,Seth Rogen,Paul,Paul,17
23228817,Jason Bateman,Agent Zoil,Zoil,17
23228817,Bill Hader,Haggard,Haggard,6
23228817,Joe Lo Truglio,O'Reilly,O'Reilly,17
22074076,Maggie Lawson,Kelly,Kelly,7
22074076,Joey Lawrence,Michael Warner,Michael,7
265143,Powers Boothe,Lt. Col. Andrew 'Andy' Tanner,Tanner,10
265143,Ron O'Neal,Bella,Bella,6
265143,Brad Savage,Danny,Danny,17
265143,Harry Dean Stanton,Mr. Eckert,Eckert,4
265143,Darren Dalton,Daryl,Daryl,14
265143,Jennifer Grey,Toni,Toni,17
265143,Lea Thompson,Erica,Erica,24
2876631,Morgan Freeman,Col. Abraham Curtis,Curtis,24
2876631,Tom Sizemore,Owen,Owen,17
2876631,Rosemary Dunsmore,Roberta Cavell,Cavell,10
2487720,Alicia Fulford-Wierzbicki,Janey,Janey,6
2487720,Sarah Peirse,Kate,Kate,15
2487720,Marton Csokas,Cady,Cady,23
2487720,Alistair Browning,Ed,Ed,3
2487720,Aaron James Murphy,Jim,Jim,3
16179835,Lakshmi Rai,Aishwarya,Aishwarya,14
14289904,Parvati Menon,Dhwani,Dhwani,13
1078863,David Duchovny,Fox Mulder,Mulder,3
1078863,Gillian Anderson,Dana Scully,Scully,21
1078863,Martin Landau,Alvin Kurtzweil,Kurtzweil,18
1078863,Terry O'Quinn,Darius Michaud,Michaud,24
3570864,Heather Graham,Pippa McGee,McGee,4
3570864,Sandra Oh,Lulu,Lulu,12
3570864,Sarah Chalke,Jane,Jane,12
3570864,Taye Diggs,Hemingway Jones,Jones,11
10986762,Dinesh Lamba,Nicholas,Nicholas,1
10986762,Sherin,Jency,Jency,6
10986762,Nandha,Ganesh,Ganesh,17
2285254,Barbara Stanwyck,Lily Powers,Powers,6
2285254,John Wayne,Jimmy McCoy Jr.,Jr.,12
5983570,Roger Carel,Asterix,Asterix,1
5983570,Pierre Tornade,Obelix,Obelix,19
3691494,Maura Tierney,Madeline Foster,Foster,4
147810,Shun Oguri,Rui Hanazawa,Hanazawa,14
1971256,Katharine Hepburn,Sylvia Scarlett,Scarlett,9
1971256,Cary Grant,Jimmy Monkley,Monkley,14
1640215,Chow Yun-Fat,Ko Chow,Chow,6
873469,Paula Garcés,Maria,Maria,17
873469,Neil Patrick Harris,Neil Patrick Harris,Harris,17
26953760,Tom Sizemore,Leroy Lowe,Lowe,6
871130,Joan Cusack,Jenny Portman,Jenny,23
871130,Hayden Panettiere,Audrey Davis,Audrey,0
871130,Spencer Breslin,Henry Davis,Henry,15
871130,Felicity Huffman,Lindsay Davis,Lindsay,23
871130,Sean O'Bryan,Paul Davis,Paul,1
871130,Emily Hart,Audrey's Friend,Audrey,0
1339563,Glenn Plummer,Jeriko One,Jeriko,23
1339563,William Fichtner,Dwayne Engelman,Engelman,17
1339563,Tom Sizemore,Max Peltier,Peltier,22
5420601,Amitabh Bachchan,Balram Singh,Balram,23
592766,Robert De Niro,Donald 'Shadow' Rimgale,Rimgale,16
592766,Jennifer Jason Leigh,Jennifer Vaitkus,Vaitkus,9
9718353,Albert Finney,Andrew Crocker-Harris,Crocker-Harris,1
5315533,Béatrice Romand,Magali,Magali,14
187642,William Holden,Donald Gresham,Gresham,9
31640956,Ginger Rogers,Jean Newton,Newton,6
5465083,Guy Rolfe,Prince John,John,13
5465083,Robert Taylor,Ivanhoe,Ivanhoe,14
5465083,Elizabeth Taylor,Rebecca,Rebecca,4
5465083,Joan Fontaine,Rowena,Rowena,8
5465083,George Sanders,Brian de Bois-Guilbert,Bois-Guilbert,13
5465083,Emlyn Williams,Wamba,Wamba,21
5465083,Robert Douglas,Sir Hugh de Bracy,Bracy,9
5465083,Finlay Currie,Cedric,Cedric,4
5465083,Felix Aylmer,Isaac of York,Isaac,13
5465083,Norman Wooland,King Richard,Richard,4
5465083,Roderick Lovell,Ralph DeVipont,Ralph,10
585824,Al Lettieri,Rudy Butler,Rudy,5
585824,Bo Hopkins,Frank Jackson,Frank,17
4568016,Ashish Vidyarthi,Sir John,John,9
4568016,Govinda,Veeru,Veeru,4
4568016,Sanjay Dutt,Jai,Jai,14
14624875,Richie Ren,Hartman (Fang Keming),Hartman,16
1285833,Marlon Brando,Ken,Ken,2
28722788,Anoop Kumar,Mohan,Mohan,9
28722788,Daljeet,Ranjeet,Ranjeet,9
28722788,Jawahar Kaul,Pradeep,Pradeep,9
28722788,Ameeta,Geeta,Geeta,19
28722788,Praveen Paul,Geeta's Mother,Geeta,19
6883275,Marilyn Monroe,Amanda Dell,Dell,9
8908715,Ryan O'Neal,Allen Lysander,Lysander,11
9750356,Adriana Aizemberg,Adriana,Adriana,11
20993667,Will Patton,Henry,Henry,4
20993667,Yvonne Strzechowski,Lori Conway,Lori,6
6703160,Kay Kendall,"Isabelle, Countess of Marcroy",Isabelle,6
6703160,Robert Morley,King Louis XI,Louis,21
6703160,George Cole,Hayraddin,Hayraddin,4
6703160,Alec Clunes,"Charles, Duke of Burgundy",Charles,5
6703160,Duncan Lamont,Count William De la Marck,Marck,4
6703160,Marius Goring,Count Philip De Creville,Creville,4
4980155,Sharbani Mukherjee,Raja Bhairav Singh's wife,Singh,12
4980155,Raakhee Gulzar,Dharamvir's mother,Dharamvir,6
4980155,Akshaye Khanna,Dharamvir,Dharamvir,6
4980155,Suniel Shetty,Bhairav Singh,Singh,12
4980155,Puneet Issar,Rattan Singh,Singh,12
1117164,Yûya Yagira,Akira Fukushima,Akira,3
1117164,Ayu Kitaura,Kyoko,Kyoko,7
1117164,Hiei Kimura,Shigeru,Shigeru,3
1117164,Momoko Shimizu,Yuki,Yuki,23
99454,George C. Scott,"General George S. Patton, Jr.",Patton,21
919477,D. B. Sweeney,Aladar,Aladar,3
919477,Hayden Panettiere,Suri,Suri,19
919477,Samuel E. Wright,Kron,Kron,23
919477,Peter Siragusa,Bruton,Bruton,23
8924330,Ben Kingsley,Harry Fertig,Fertig,17
8924330,Amy Irving,Sarah Fertig,Fertig,17
8924330,Ryan Marsini,Stevie Fertig,Fertig,17
8924330,Alec Baldwin,Roy Bleakie,Bleakie,19
2314753,Aman Yatan Verma,Karan Singhania,Singhania,13
2314753,Akshay Kumar,Raj Malhotra,Malhotra,3
2314753,Maya Alagh,Mrs. Malti Singhania,Singhania,13
26694308,Navya Nair,Anjana,Anjana,19
26694308,Jayasudha,Sridevi,Sridevi,2
20713272,Cyril Troley,Jean,Jean,6
20713272,Bruno Todeschini,Vincent,Vincent,6
20713272,Pablo de la Torre,Julien,Julien,12
20713272,Nadia Kaci,Djamila,Djamila,23
1892349,Mena Suvari,Grace Seger,Seger,7
1892349,Rob Lowe,John Seger,Seger,7
1892349,Kristin Davis,Megan Seger,Seger,7
24790580,Genelia D'Souza,Jaanu,Jaanu,13
24790580,Ram Charan Teja,Ram,Ram,6
24790580,Shazahn Padamsee,Rooba,Rooba,13
24790580,Pooja Umashankar,Ram's teacher,Ram,6
30726988,Marc Laurent,Olivier,Olivier,3
30726988,Alice Payne,Nessa,Nessa,6
30726988,Tom Bott,Jonno,Jonno,16
30726988,Garry Summers,Scott,Scott,16
9683846,Saif Ali Khan,Romeo,Romeo,3
9683846,Kareena Kapoor,Laila,Laila,2
9683846,Tanaaz Currim,Mini,Mini,6
18082866,John Barrymore,Captain Ahab Ceely,Ahab,4
2001498,Cary Grant,Walter Christopher Eckland,Eckland,24
4844617,Jackie Chan,Ryu Saeba,Saeba,2
4844617,Richard Norton,Col. MacDonald,Mac,17
4844617,Ken Lo,Chen Ta-Wen,Ta,7
4844617,Kumiko Goto,Shizuko Imamura / Kyoko,Shizuko,24
4844617,Michael Wong,Hideyuki Makimura,Makimura,24
31085554,Angela Lansbury,Phyllis,Phyllis,3
27434903,Makrand Deshpande,Gulla,Gulla,15
27434903,Reena Roy,Preeti N. Saxena,Preeti,2
27434903,Ajay Devgan,Vijay 'Viju' Saxena,Vijay,21
27434903,Naseeruddin Shah,Professor Nirbhay Saxena,Nirbhay,5
5878044,Karen Robson,Irma,Irma,21
5878044,Rachel Roberts,Mrs. Appleyard,Appleyard,20
5878044,Vivean Gray,Miss McCraw,McCraw,3
5878044,Kirsty Child,Miss Lumley,Lumley,5
5878044,Frank Gunnell,Mr. Whitehead,Whitehead,17
5878044,Anne Louise Lambert,Miranda,Miranda,21
5878044,Jane Vallis,Marion,Marion,21
5878044,Margaret Nelson,Sara,Sara,6
5878044,Ingrid Mason,Rosamund,Rosamund,1
3454830,Christopher Plummer,Knox,Knox,17
21082409,Yōko Minamida,Eiko Takeda,Eiko,7
21082409,Hiroyuki Nagato,Tatsuya Tsugawa,Tatsuya,11
12687445,Kelsey Grammer,President Andrew Boone,Boone,21
12687445,Dennis Hopper,Donald Greenleaf,Greenleaf,9
12687445,Mare Winningham,Larissa Johnson,Johnson,6
640040,Kim Delaney,Dr. Samantha Hill,Hill,3
640040,John Schneider,Clark Williams,Williams,3
2019025,Rosanna Arquette,Roberta Glass,Roberta,6
11993026,Monique Gabrielle,Emmanuelle,Emmanuelle,6
25833783,Daryl Hannah,Alex McGregor,McGregor,16
2492402,Arshad Warsi,Puneet Sayal,Sayal,4
2492402,Sandhya Mridul,Inspector Agni Sinha,Agni,3
2606345,Eugene Levy,Mr. Levenstein,Levenstein,14
2606345,Jason Earles,Ernie,Ernie,18
2606345,Matt Barr,Brandon Vandecamp,Brandon,18
2020750,Jeff Goldblum,Ed Okin,Okin,3
2020750,Michelle Pfeiffer,Diana,Diana,4
5566319,Sonny Tufts,Steve Andrews,Steve,7
6043780,Ted Ross,Capt. Reed,Reed,4
6043780,Steve Guttenberg,Cadet Carey Mahoney,Mahoney,6
6043780,Kim Cattrall,Cadet Karen Thompson,Thompson,11
6043780,G. W. Bailey,Lt. Thaddeus Harris,Harris,10
6043780,Bubba Smith,Cadet Moses Hightower,Hightower,17
6043780,Donovan Scott,Cadet Leslie Barbara,Barbara,3
6043780,George Gaynes,Eric Lassard,Lassard,22
6043780,David Graf,Cadet Eugene Tackleberry,Tackleberry,1
6043780,Leslie Easterbrook,Sgt. Debbie Callahan,Callahan,20
6043780,Michael Winslow,Cadet Larvell Jones,Jones,12
6043780,Scott Thomson,Cadet Chad Copeland,Copeland,2
6043780,Brant von Hoffman,Cadet Kyle Blankes,Blankes,20
21939688,Matt Damon,Francois Pienaar,Pienaar,9
21939688,Morgan Freeman,Nelson Mandela,Mandela,3
21939688,Penny Downie,Mrs. Pienaar,Pienaar,9
21939688,Patrick Lyster,Mr. Pienaar,Pienaar,9
441249,Klaus Kinski,Brian Sweeney Fitzgerald,Fitzgerald,23
1284106,Greg Spottiswood,Fred Wright,Wright,4
