ID,Movie name,Movie languages,Movie countries,Movie genres,Movie release year,averageRating,numVotes,winner,nominated,Movie release era
212981,Georgy Girl,Italian Language,United Kingdom,"['Kitchen sink realism', 'Romantic comedy', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film']",1966.0,6.9,3982,0,1,201.0
16488851,Pie in the Sky,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1996.0,6.3,138,0,1,195.0
1056023,Another 48 Hrs.,English Language,United States of America,"['Crime Fiction', 'Buddy film', 'Action Comedy', 'Buddy cop', 'Action/Adventure', 'Comedy', 'Action']",1990.0,5.9,42139,0,0,193.0
7545201,Woman of Straw,English Language,United Kingdom,"['Crime Fiction', 'Thriller', 'Drama', 'Film adaptation', 'Crime Thriller', 'Film noir']",1964.0,6.8,2415,0,2,199.0
16846172,Blondie Goes to College,English Language,United States of America,"['Comedy of Errors', 'Comedy', 'Black-and-white', 'Domestic Comedy']",1942.0,6.1,340,0,0,
5638224,The Born Losers,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Biker Film', 'Outlaw biker film', 'Indie', 'Action/Adventure', 'Drama', 'Action Thrillers', 'Action']",1967.0,5.9,2513,0,0,198.0
8397618,The Orson Welles Show,English Language,United States of America,[],,7.1,78,0,0,200.0
25996926,Delivered,English Language,United States of America,"['Thriller', 'Black comedy', 'Drama', 'Comedy']",1999.0,4.8,185,0,0,192.0
9475801,The Giant Claw,English Language,United States of America,"['Alien Film', 'Science Fiction', 'Horror', 'Creature Film']",1957.0,4.5,4035,0,0,
5871799,Tummy Trouble,English Language,United States of America,"['Short Film', 'Family Film']",1989.0,7.2,1660,0,2,198.0
21417215,What Price Porky,English Language,United States of America,['Black-and-white'],1938.0,6.7,341,0,0,198.0
31477910,Carol I,Romanian Language,Romania,"['Historical fiction', 'Documentary']",,6.7,304,0,0,200.0
17909785,Dirty Movie,English Language,United States of America,['Comedy'],2011.0,3.1,3383,0,0,200.0
19517244,New Brooklyn,English Language,United States of America,"['Drama', 'Indie']",2009.0,6.0,19,0,0,194.0
20376049,Boj na Kosovu,Serbian language,Yugoslavia,"['Historical Epic', 'Historical fiction', 'War film']",1989.0,7.6,2604,0,0,200.0
19498936,Aujourd'hui peut-être...,French Language,France,"['Time travel', 'Comedy-drama']",,6.9,52,0,0,199.0
3408831,Career Opportunities,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy', 'Teen']",1991.0,5.8,15263,0,0,200.0
30581814,The Kettles on Old MacDonald's Farm,English Language,United States of America,"['Comedy', 'Slapstick']",1957.0,6.3,295,0,1,200.0
24112022,Battle of the V-1,English Language,United Kingdom,['War film'],1958.0,5.7,342,0,0,200.0
8908268,Amor a la española,Spanish Language,Spain,"['Romantic comedy', 'Musical', 'Comedy']",1967.0,4.2,65,0,0,200.0
25584574,The Inspector,English Language,United States of America,"['Thriller', 'Drama']",1962.0,6.7,438,1,1,193.0
11026130,Decaying Orbit,English Language,United States of America,"['Science Fiction', 'Indie']",2007.0,7.2,22,0,0,199.0
21015620,Fighting,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Crime Drama', 'Boxing', 'Sports', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Action', 'Teen']",2009.0,5.5,33391,0,1,196.0
77609,Sergeant York,English Language,United States of America,"['Biography', 'Costume drama', 'Biopic [feature]', 'Black-and-white', 'Action/Adventure', 'Drama', 'War film', 'Biographical film', 'Action']",1941.0,7.7,18604,1,2,200.0
9085843,The Lady's from Kentucky,English Language,United States of America,['Drama'],1939.0,6.2,50,0,0,199.0
27500266,Rush: Beyond the Lighted Stage,English Language,Canada,"['Music', 'Rockumentary', 'Musical', 'Documentary']",2010.0,8.4,4672,0,0,199.0
1459441,The Goldwyn Follies,English Language,United States of America,"['Musical', 'Comedy-drama', 'Musical comedy']",1938.0,5.3,479,0,1,193.0
1530068,Flying Wild,English Language,United States of America,"['Crime Fiction', 'Crime Comedy', 'Comedy', 'Black-and-white']",1941.0,5.4,507,0,0,192.0
1246480,Leonard Part 6,English Language,United States of America,"['Parody', 'Action/Adventure', 'Comedy film', 'Action', 'Spy']",1987.0,2.1,8306,1,2,200.0
9136608,Dog Trouble,English Language,United States of America,['Short Film'],,7.7,1421,0,0,195.0
9776644,The Strangers,English Language,United States of America,"['Thriller', 'Horror', 'Indie', 'Psychological thriller', 'Crime Thriller', 'Slasher']",2008.0,6.3,9,0,0,200.0
433824,Die Hard 2,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action/Adventure', 'Action', 'Airplanes and airports']",1990.0,7.1,362242,0,0,199.0
17594022,Ten North Frederick,English Language,United States of America,"['Romance Film', 'Drama', 'Black-and-white']",1958.0,6.8,732,1,3,193.0
21022163,Sibling Rivalry,English Language,United States of America,"['Black comedy', 'Screwball comedy', 'Comedy of Errors', 'Comedy']",1990.0,5.3,2752,0,0,200.0
910648,Scorpio Rising,English Language,United States of America,"['Short Film', 'LGBT', 'Experimental film']",1964.0,6.8,5218,0,0,195.0
17884583,The President Is Coming,English Language,India,"['Mockumentary', 'Comedy', 'World cinema']",2009.0,6.8,662,0,0,192.0
5144617,House II: The Second Story,English Language,United States of America,"['Black comedy', 'Horror', 'Comedy', 'Adventure']",1987.0,5.4,11539,0,0,199.0
2592877,Love Stinks,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1999.0,5.7,5330,0,0,193.0
10200200,Amantes,Spanish Language,Spain,"['Crime Fiction', 'Drama', 'World cinema']",1991.0,7.0,3150,0,0,197.0
21619856,Kill by Inches,English Language,United States of America,"['Thriller', 'Family Drama', 'Surrealism', 'Indie', 'Psychological thriller']",2001.0,5.5,423,0,0,201.0
23642774,Darklands,English Language,United Kingdom,['Horror'],1998.0,5.8,164,0,0,200.0
6435577,Uncivil Warriors,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1935.0,7.6,710,0,0,195.0
13501880,A Woman's Fool,Silent film,United States of America,"['Silent film', 'Western', 'Black-and-white', 'Indie']",1918.0,4.0,61,0,0,198.0
10153657,Subarnarekha,Bengali Language,India,['Drama'],1965.0,7.4,1154,0,0,
4055526,Basket Case 2,English Language,United States of America,"['Monster movie', 'B-movie', 'Cult', 'Horror Comedy', 'Horror', 'Slasher']",1990.0,5.4,5131,0,0,
23690982,Days of Jesse James,English Language,United States of America,"['Action/Adventure', 'Western']",1939.0,5.6,268,0,0,200.0
639796,Desperado,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Western', 'Drama', 'Comedy', 'Action']",1995.0,6.9,310,0,0,196.0
359005,Dr. Who and the Daleks,English Language,United Kingdom,"['Cult', 'Science Fiction', 'Adventure']",1965.0,5.6,4907,0,0,198.0
6189418,Trippin',English Language,United States of America,"['Romantic comedy', 'Indie', 'Comedy-drama', 'Comedy', 'Romance Film', 'Teen']",1999.0,4.6,81,0,0,199.0
19174558,Flame in the Streets,English Language,United Kingdom,['Drama'],1961.0,6.6,375,0,0,
13361730,Girls Nite Out,English Language,United States of America,"['B-movie', 'Horror', 'Slasher', 'Teen']",1984.0,4.8,1622,0,0,200.0
25860938,When Love Is Not Enough: The Lois Wilson Story,English Language,United States of America,"['Biography', 'Drama', 'Biopic [feature]', 'Docudrama', 'Television movie']",2010.0,6.5,1110,0,1,199.0
11451131,Mabel's Married Life,English Language,United States of America,"['Silent film', 'Indie', 'Black-and-white', 'Short Film', 'Comedy', 'Slapstick']",1914.0,5.6,1322,0,0,193.0
22364172,The Cohens and Kellys,English Language,United States of America,"['Romance Film', 'Comedy', 'Black-and-white']",1926.0,6.3,15,0,0,200.0
3649527,Los olvidados,Spanish Language,Mexico,"['Drama', 'Coming of age', 'Childhood Drama', 'Juvenile Delinquency Film']",1950.0,6.0,5,0,0,
34012255,Vidya,Hindi Language,India,"['Family Film', 'Drama', 'World cinema']",1948.0,7.2,21,0,0,196.0
2168783,The Delta Force,Greek Language,United States of America,"['Thriller', 'Action Thrillers', 'Adventure', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'War film', 'Disaster', 'Action', 'Airplanes and airports']",1986.0,5.6,20644,4,5,193.0
19164879,The Crimson Kimono,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Crime Thriller', 'Film noir']",1959.0,6.9,2845,0,0,193.0
11788641,Just the Way You Are,English Language,United States of America,"['Drama', 'Romantic drama', 'Comedy-drama', 'Comedy']",1984.0,5.9,897,0,0,197.0
10592815,Main Azaad Hoon,Hindi Language,India,"['Drama', 'World cinema']",1989.0,7.3,745,0,0,193.0
31129806,Malevil,French Language,France,['Drama'],1981.0,6.5,878,0,0,200.0
31256654,The Unjust,Korean Language,South Korea,"['Thriller', 'Crime Fiction', 'Drama', 'World cinema', 'Crime Thriller']",2010.0,6.9,36,0,0,198.0
3377341,Shakha Proshakha,Bengali Language,India,"['Family Drama', 'Comedy-drama']",1990.0,7.7,802,0,0,199.0
3826340,Iron & Silk,English Language,United States of America,"['Japanese Movies', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1990.0,6.9,623,0,0,200.0
16205281,Brenda Starr,English Language,United States of America,"['Action/Adventure', 'Action', 'Comedy', 'Adventure']",1989.0,4.7,1158,0,3,200.0
11993205,Hurricane,English Language,United States of America,"['Disaster', 'Romantic drama', 'Romance Film', 'Drama']",1979.0,5.9,5030,1,2,199.0
20952950,Rat,English Language,United States of America,"['Black comedy', 'Fantasy', 'Comedy', 'Indie']",2001.0,5.8,239,0,1,200.0
17475229,Lucky Cisco Kid,English Language,United States of America,"['Western', 'Action', 'Black-and-white']",1940.0,6.0,97,0,0,200.0
19159383,Chain of Events,English Language,United Kingdom,"['Crime Fiction', 'Crime Thriller']",1958.0,6.5,269,0,0,199.0
22397441,Paper Heart,English Language,United States of America,"['Romantic comedy', 'Mockumentary', 'Romance Film', 'Comedy', 'Indie']",2009.0,8.3,43,0,0,196.0
27806593,Cornered!,English Language,United States of America,"['Horror', 'Slasher']",2010.0,4.2,1313,0,0,199.0
2259324,The Party Animal,English Language,United States of America,"['Sex comedy', 'Indie', 'Comedy']",1984.0,4.9,862,0,0,195.0
1482794,Merrily We Live,English Language,United States of America,"['Satire', 'Comedy', 'Black-and-white', 'Comedy of manners']",1938.0,7.3,2006,0,0,
7806783,I See You,Hindi Language,India,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",2006.0,2.5,653,0,0,192.0
21538066,Middle of the Night,English Language,United States of America,"['Drama', 'Black-and-white']",1959.0,7.2,1296,1,2,196.0
14067873,Tars and Stripes,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1935.0,5.5,164,0,0,195.0
24403195,"Road, Movie",Hindi Language,United States of America,"['Romantic comedy', 'Adventure', 'World cinema', 'Road movie', 'Comedy-drama', 'Action/Adventure', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Slice of life story', 'Bollywood']",2010.0,6.8,1724,0,0,197.0
11693369,The Story of Esther Costello,English Language,United States of America,"['Melodrama', 'Drama', 'Black-and-white']",1957.0,6.4,867,1,1,194.0
18688654,Signori si nasce,Italian Language,Italy,"['Comedy', 'Black-and-white']",1960.0,7.1,662,0,0,200.0
25583720,Saboot,Hindi Language,India,['Thriller'],1980.0,8.7,8,0,0,191.0
26069958,Broadway Limited,English Language,United States of America,['Comedy'],1941.0,5.7,350,1,1,197.0
33396161,Sitaron Se Aage,Hindi Language,India,['Family Film'],1958.0,6.3,11,0,0,193.0
22377735,Gold Is Where You Find It,English Language,United States of America,"['History', 'Romance Film', 'Drama', 'Western']",1938.0,6.2,550,0,0,200.0
33477331,13 kleine Esel und der Sonnenhof,German Language,Germany,['Comedy film'],1958.0,5.8,82,0,0,
11632998,Pranayakalam,Malayalam Language,India,['Romance Film'],2007.0,5.7,35,0,0,200.0
26442294,Purple Death from Outer Space,English Language,United States of America,"['Science Fiction', 'Adventure', 'Superhero movie']",1966.0,4.6,193,0,0,198.0
479757,Blade II,Czech Language,United States of America,"['Thriller', 'Action Thrillers', 'Horror', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",2002.0,6.7,220151,0,0,199.0
1591722,Small Change,French Language,France,"['Drama', 'Comedy', 'World cinema']",1976.0,8.8,11,0,0,191.0
22494035,Crash Landing,Standard Mandarin,China,"['Thriller', 'Chinese Movies']",1999.0,5.4,192,0,0,199.0
25012178,The Lively Set,English Language,United States of America,"['Action', 'Drama']",1964.0,5.9,241,0,0,195.0
32450833,Rooster,English Language,United States of America,['Television movie'],1982.0,7.2,24,0,0,195.0
28261033,Uncensored,English Language,United Kingdom,"['Drama', 'War film']",1942.0,5.7,70,0,0,200.0
33477335,15 Minuten Wahrheit,German Language,Germany,['Short Film'],,6.0,45,0,0,200.0
10592906,Bemisal,Hindi Language,India,"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",1982.0,6.9,477,0,0,199.0
9987816,We Want Our Mummy,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1939.0,7.9,576,0,0,201.0
2750041,Memento,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Indie', 'Existentialism', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",2000.0,7.7,53,0,0,191.0
13492995,The Soul Herder,Silent film,United States of America,"['Short Film', 'Silent film', 'Western', 'Indie', 'Black-and-white']",1917.0,4.4,43,0,0,199.0
19074682,The Firefly,English Language,United States of America,"['Black-and-white', 'Short Film', 'Musical', 'Romance Film', 'Action', 'Musical Drama', 'Spy']",1937.0,6.8,377,0,0,197.0
1439062,Merlin's Shop of Mystical Wonders,English Language,United States of America,"['Horror', 'Fantasy Adventure', 'Fantasy']",1996.0,2.0,4556,1,1,199.0
469019,Thunderbirds,English Language,France,"['Science Fiction', 'Family Film', 'Adventure']",2004.0,7.8,4620,1,1,197.0
20072112,Kill Switch,English Language,United States of America,"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Action']",2008.0,3.8,4613,0,0,196.0
18410093,Serious Charge,English Language,United Kingdom,"['Musical', 'Drama']",1959.0,6.3,240,0,0,200.0
18841979,The Blair Witch Project,English Language,United States of America,"['Horror', 'Indie', 'Supernatural', 'Cult', 'Mystery', 'Archives and records', 'Point of view shot', 'Documentary']",1999.0,6.5,263229,0,0,193.0
14568591,Torrid Zone,English Language,United States of America,"['Romantic comedy', 'Adventure', 'Black-and-white', 'Adventure Comedy', 'Comedy', 'Romance Film']",1940.0,6.7,1408,0,1,200.0
29885413,Pratigyabadh,Hindi Language,India,['Drama'],1991.0,5.8,45,0,0,193.0
14400034,Captain Kidd's Kids,Silent film,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1919.0,6.4,458,0,0,200.0
15044108,Barbie Fairytopia: Magic of the Rainbow,English Language,United States of America,"[""Children's/Family"", 'Computer Animation', 'Animation', ""Children's"", 'Fantasy', 'Family Film']",2007.0,6.1,2500,0,0,200.0
16731304,10:30 P.M. Summer,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama', 'Film adaptation']",1966.0,6.4,709,0,1,198.0
7543423,Come September,Italian Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1961.0,6.9,3644,0,1,199.0
5674771,Red River Range,English Language,United States of America,"['Western', 'Action', 'Black-and-white']",1938.0,5.6,398,0,0,199.0
18997171,Hijack,Hindi Language,India,"['Thriller', 'World cinema', 'Action/Adventure', 'Musical', 'Drama', 'Action', 'Bollywood']",2008.0,3.8,345,0,0,199.0
797349,The Bay Boy,English Language,France,"['Drama', 'Period piece', 'Coming of age']",1984.0,6.3,719,0,1,198.0
14246985,Three Missing Links,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1938.0,7.3,491,0,0,194.0
24980367,Daffy's Southern Exposure,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy', 'Animation']",1942.0,6.8,283,0,0,193.0
3082358,Patty Hearst,English Language,United States of America,"['Crime Fiction', 'Biography', 'Docudrama', 'Drama', 'Biopic [feature]', 'Biographical film']",1988.0,6.3,2111,0,0,191.0
6522801,Walk the Walk,English Language,United States of America,"['Drama', 'Indie']",1970.0,8.2,34,0,0,
4210830,The Majorettes,English Language,United States of America,"['Horror', 'Slasher', 'Teen']",1986.0,4.5,956,0,0,201.0
17617782,Andy Hardy's Private Secretary,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Family Film', 'Comedy-drama', 'Comedy film']",1941.0,6.6,564,0,2,194.0
14356667,Arms and the Man,German Language,West Germany,"['Romance Film', 'Comedy']",1958.0,7.1,25,0,0,200.0
165359,Melody Ranch,English Language,United States of America,"['Action/Adventure', 'Western', 'Action', 'Black-and-white']",1940.0,6.2,228,0,0,200.0
18000201,Hotel Haywire,English Language,United States of America,"['Romance Film', 'Comedy', 'Black-and-white']",1937.0,6.5,40,0,0,195.0
7014541,If You Go Down in the Woods Today,English Language,United Kingdom,['Comedy'],1981.0,5.8,51,0,0,200.0
8060080,Malone,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Western', 'Action', 'Action/Adventure']",1987.0,5.8,3253,1,1,200.0
14362599,Cactus Makes Perfect,English Language,United States of America,"['Short Film', 'Comedy of Errors', 'Screwball comedy', 'Comedy', 'Black-and-white']",,7.3,449,0,0,196.0
14973408,Mabel's Adventures,Silent film,United States of America,"['Short Film', 'Silent film', 'Indie', 'Comedy']",1912.0,5.3,15,0,0,201.0
12216833,Waitress!,English Language,United States of America,"['Cult', 'Sexploitation', 'Indie', 'Comedy']",1981.0,4.1,539,0,0,194.0
6007686,Hot Rods to Hell,English Language,United States of America,"['Thriller', 'Sports', 'Action/Adventure', 'Drama', 'Auto racing', 'Action', 'Juvenile Delinquency Film']",1967.0,5.3,1036,0,1,193.0
21481795,London River,French Language,France,"['Period piece', 'Drama', 'Indie']",2009.0,6.9,3746,0,1,195.0
4887781,Zeisters,English Language,United States of America,['Comedy'],1986.0,2.3,330,0,0,196.0
594815,What Lies Beneath,English Language,United States of America,"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Haunted House Film']",2000.0,8.0,38,0,3,201.0
9621879,Where's Poppa?,English Language,United States of America,"['Black comedy', 'Satire', 'Comedy']",1970.0,6.6,43,1,2,197.0
17108083,The Woman I Love,English Language,United States of America,"['Melodrama', 'Drama', 'Black-and-white', 'War film']",1937.0,6.6,171,0,2,201.0
31029297,El diablo no es tan diablo,Spanish Language,Mexico,"['Comedy film', 'Fantasy']",1949.0,6.9,13,0,0,200.0
34666430,Lies of the Twins,English Language,United States of America,['Thriller'],1991.0,5.1,224,0,0,201.0
22152245,A Genesis Found,English Language,United States of America,"['Mystery', 'Adventure']",2010.0,6.3,61,0,0,199.0
10444955,Gracie,English Language,United States of America,"['Sports', 'Coming of age', 'Period piece', 'Drama', 'Teen']",2007.0,6.5,41,0,1,200.0
453907,Big Night,English Language,United States of America,"['Ensemble Film', 'Indie', 'Family Drama', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy']",1996.0,6.9,256,0,1,200.0
13167404,Death Valley,English Language,United States of America,"['Horror', 'Slasher']",1982.0,5.5,1694,0,0,200.0
1626986,Raw,English Language,United States of America,"['LGBT', 'Comedy', 'Stand-up comedy']",1987.0,8.3,12,0,0,200.0
23122976,Memoirs of a Survivor,English Language,England,"['Science Fiction', 'Drama']",1981.0,5.4,339,1,1,196.0
13469795,The Bulldog Breed,English Language,United Kingdom,"['Screwball comedy', 'Comedy', 'Black-and-white']",1960.0,6.1,847,0,0,201.0
17311482,Perpetual Motion,Mandarin Chinese,China,"['Drama', 'Chinese Movies']",2005.0,5.8,44,0,0,199.0
6712075,George and the Dragon,English Language,United States of America,"['Fantasy Adventure', 'Sword and sorcery films', 'Costume drama', 'Fantasy', 'Comedy', 'Sword and sorcery', 'Fantasy Comedy']",2004.0,7.6,92,0,2,199.0
6540311,Iqbal,Hindi Language,India,"['Sports', 'Drama', 'Comedy-drama', 'Bollywood', 'World cinema']",2005.0,7.0,104,0,0,199.0
3324212,Rainbow Brite and the Star Stealer,English Language,United States of America,"['Science Fiction', 'Japanese Movies', ""Children's/Family"", 'Animation', ""Children's"", 'Fantasy', ""Children's Fantasy"", 'Family Film']",1985.0,6.7,1277,0,0,200.0
24050095,The Pilot,English Language,United States of America,"['Action', 'Drama']",1980.0,6.7,7,1,1,193.0
14781555,Don't Go Near the Park,English Language,United States of America,"['Horror', 'B-movie', 'Slasher']",1981.0,3.5,828,0,0,197.0
41881,All About Eve,French Language,United States of America,"['LGBT', 'Black comedy', 'Comedy-drama', 'Drama', 'Black-and-white']",1950.0,7.9,21,3,3,199.0
25009958,Drango,English Language,United States of America,"['Western', 'Drama', 'War film']",1957.0,6.0,369,1,2,194.0
27970391,My Six Loves,English Language,United States of America,['Comedy'],1963.0,6.5,570,0,1,200.0
675947,Hamburger Hill,English Language,United States of America,"['Anti-war', 'Indie', 'Action/Adventure', 'Drama', 'War film', 'Action', 'Anti-war film', 'Combat Films']",1987.0,6.7,26112,0,0,
13060786,The Rent Collector,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1921.0,6.4,71,0,0,200.0
33518689,Deadly Messages,English Language,United States of America,['Thriller'],1985.0,6.1,261,0,0,198.0
13084474,Torpedo Run,English Language,United States of America,"['Melodrama', 'Action', 'Drama', 'Combat Films']",1958.0,6.4,2252,1,1,200.0
19492280,Västkustens hjältar,Swedish Language,Sweden,"['Drama', 'Black-and-white']",1940.0,5.0,15,0,0,
6060331,Kings Go Forth,French Language,United States of America,"['Melodrama', 'War film', 'Black-and-white', 'Drama', 'Film adaptation', 'Romance Film', 'Action']",1958.0,6.5,1659,1,2,194.0
1364192,Johnny Eager,English Language,United States of America,"['Crime Fiction', 'Melodrama', 'Crime Drama', 'Black-and-white', 'Drama', 'Film noir']",1941.0,7.0,3176,0,0,196.0
8769475,Steptoe and Son,English Language,United Kingdom,"['Drama', 'Comedy']",1972.0,7.8,3208,0,0,198.0
13159302,Be Your Age,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1926.0,6.3,161,0,0,195.0
3824857,Ghost House,Korean Language,South Korea,"['Horror', 'Comedy']",2004.0,7.3,6,0,0,197.0
29940517,The Christmas Hope,English Language,United States of America,['Drama'],2009.0,6.5,800,0,0,195.0
11040532,Hamraaz,Hindi Language,India,"['Thriller', 'Musical', 'Drama', 'Bollywood', 'World cinema']",1967.0,7.2,441,0,0,198.0
3650653,The Sword in the Stone,English Language,United States of America,"['Coming of age', 'Adventure', ""Children's/Family"", 'Costume drama', 'Historical fiction', 'Animation', 'Fantasy', ""Children's Fantasy"", 'Drama', 'Sword and sorcery', 'Family Film', 'Mythological Fantasy', 'Sword and sorcery films']",1963.0,7.1,99099,0,0,199.0
7278946,Blood of Dracula's Castle,English Language,United States of America,"['Horror', 'Creature Film']",1969.0,3.6,1220,0,0,190.0
34904443,Time Table,English Language,United States of America,"['Crime Fiction', 'Drama']",1956.0,6.6,800,0,0,200.0
11160859,Night Tide,English Language,United States of America,"['Thriller', 'Psychological thriller', 'Black-and-white']",1963.0,6.4,3510,0,0,198.0
28553837,Among the Cinders,English Language,United States of America,['Drama'],1983.0,6.5,54,0,0,197.0
1047407,Jean de Florette,French Language,France,"['Period piece', 'Drama']",1986.0,8.1,26108,0,0,200.0
12649366,The Chocolate War,English Language,United States of America,"['Drama', 'Teen', 'Film adaptation']",1988.0,6.6,2303,0,0,200.0
2366994,Les Boys,French Language,Canada,['Comedy'],1997.0,6.0,271,0,0,200.0
3724382,It Started in Naples,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1960.0,6.3,2809,1,1,199.0
15929197,Hurricane Hutch,Silent film,United States of America,"['Silent film', 'Action', 'Adventure', 'Black-and-white']",1921.0,6.9,23,0,0,198.0
44752,Grand Hotel,English Language,United States of America,"['Crime Fiction', 'Ensemble Film', 'Melodrama', 'Black-and-white', 'Pre-Code', 'Drama', 'Romantic drama']",1932.0,7.0,3685,1,4,200.0
1592450,Broadway Melody of 1938,English Language,United States of America,"['Backstage Musical', 'Musical', 'Romance Film', 'Black-and-white']",1937.0,6.7,1302,0,0,194.0
16672301,Alley Cat,English Language,United States of America,"['Action/Adventure', 'Action', 'Martial Arts Film']",1984.0,5.3,844,0,0,196.0
21682038,Veer,Hindi Language,India,"['Adventure', 'World cinema', 'History', 'Action/Adventure', 'Musical', 'Drama', 'War film', 'Romance Film', 'Action', 'Bollywood']",2010.0,4.6,8321,0,0,197.0
31304444,China,English Language,United States of America,['War film'],1943.0,6.2,12,0,0,197.0
28075925,Victim Five,English Language,United Kingdom,"['Crime Fiction', 'Action', 'Adventure']",1964.0,5.2,330,0,0,192.0
24525848,The Strangler,English Language,United States of America,"['Crime Fiction', 'Horror']",1964.0,6.6,935,0,2,201.0
24462238,Lights of Old Broadway,Silent film,United States of America,"['Silent film', 'Comedy-drama', 'Comedy', 'Slapstick']",1925.0,6.6,527,0,0,200.0
9055835,Designing Woman,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1957.0,6.7,4932,0,1,191.0
27566975,The Alien Within,English Language,United States of America,"['Science Fiction', 'Horror', 'Sci-Fi Horror']",1995.0,4.0,9,0,0,200.0
15550664,The Challengers,English Language,United States of America,"['Family Film', ""Children's"", 'Drama']",1990.0,6.8,259,0,0,197.0
2198135,Henry & June,English Language,United States of America,"['LGBT', 'Biography', 'Erotica', 'Erotic Drama', 'Drama', 'Marriage Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Indie']",1990.0,6.3,13418,0,0,
8406407,Beautiful People,English Language,United Kingdom,"['Black comedy', 'War film', 'Drama', 'Indie', 'Comedy']",1999.0,8.5,1342,0,0,198.0
16704261,Crazy Cruise,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy']",1942.0,6.1,314,0,0,200.0
13234615,Gas and Air,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white']",1923.0,4.6,34,0,0,196.0
14900698,Espionage Agent,English Language,United States of America,"['Mystery', 'Action', 'Black-and-white', 'Spy']",1939.0,5.9,372,0,1,200.0
168593,"Good Morning, Vietnam",English Language,United States of America,"['Comedy-drama', 'Comedy', 'War film']",1987.0,7.3,142324,0,0,
6081623,Le gendarme et les gendarmettes,French Language,France,['Comedy'],1982.0,6.2,7702,0,0,195.0
1204699,That Darn Cat!,English Language,United States of America,"['Mystery', 'Family Film', 'Drama', 'Comedy', 'Adventure']",1965.0,6.7,7151,0,3,192.0
14643875,The Threat,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Drama', 'Black-and-white', 'Film noir']",1949.0,4.5,20,0,0,197.0
17968385,Lancashire Luck,English Language,United Kingdom,"['Romance Film', 'Comedy', 'Black-and-white']",1937.0,6.6,9,0,0,195.0
31029385,Los que no deben nacer,Spanish Language,Mexico,['Drama'],1953.0,4.2,6,0,0,200.0
5929740,My Little Girl,English Language,United States of America,['Drama'],1987.0,4.9,358,1,2,196.0
1722535,Barfly,English Language,United States of America,"['Indie', 'Drama', 'Romantic drama', 'Black comedy', 'Biographical film', 'Romance Film']",1987.0,7.1,20662,1,1,193.0
30753524,Give Us Wings,English Language,United States of America,"['Adventure', 'Comedy']",1940.0,5.2,54,0,0,200.0
26230441,Look Who's Laughing,English Language,United States of America,['Comedy'],1941.0,6.1,437,0,0,199.0
30759524,High Flyers,English Language,United States of America,"['Musical', 'Comedy']",1937.0,5.7,197,0,0,198.0
